MB2031-0023|Гарынх нь үр жимсийг түүнд өг. Гавьяа үйлс нь түүнийг Үүдэн хаалганаа магтах болтугай.|Гарынх нь үр жимсийг түүнд өг. Гавьяа үйлс нь түүнийг Үүдэн хаалганаа магтах болтугай.
MB2102-0001|хоердугаар бүлэг|хоердугаар бүлэг
MB2102-0002|Нөр хөдөлмөр ч хоосон. Наран доор хийгдэж байгаа бүхэн надад жигшүүртэй болсон учраас би амьдралыг үзэн ядлаа.|Нөр хөдөлмөр ч хоосон. Наран доор хийгдэж байгаа бүхэн надад жигшүүртэй болсон учраас би амьдралыг үзэн ядлаа.
MB2103-0001|Тариалах хийгээд тарьснаа хураах цаг,|Тариалах хийгээд тарьснаа хураах цаг,
MB2103-0002|Түүнд нь нэмэх буюу түүнээс нь хасах юу ч байхгүй аж.|Түүнд нь нэмэх буюу түүнээс нь хасах юу ч байхгүй аж.
MB2103-0003|нэг нь үхдэгийн адил нөгөөдөх нь ч бас үхэх аж. Үнэндээ аль аль нь л ижилхэн амь амьсгаатай. Хүнд адгууснаас дээрдээд байх юм алга.|нэг нь үхдэгийн адил нөгөөдөх нь ч бас үхэх аж. Үнэндээ аль аль нь л ижилхэн амь амьсгаатай. Хүнд адгууснаас дээрдээд байх юм алга.
MB2106-0001|Амьд байгсдын өмнө хэрхэн явахаа мэдэх нь ядуу хүнд ямар ашиг өгөх юм бэ Нүд юу харж байгаа нь сэтгэл юу хүсэж байгаагаас илүү чухал юм.|Амьд байгсдын өмнө хэрхэн явахаа мэдэх нь ядуу хүнд ямар ашиг өгөх юм бэ Нүд юу харж байгаа нь сэтгэл юу хүсэж байгаагаас илүү чухал юм.
MB2109-0001|Мэргэн ухаан тулалдах зэвсгээс ч хүчтэй боловч Ганцхан нүгэлтэн л өчнөөн сайныг сүйтгэх ажээ.|Мэргэн ухаан тулалдах зэвсгээс ч хүчтэй боловч Ганцхан нүгэлтэн л өчнөөн сайныг сүйтгэх ажээ.
MB2110-0001|Нүх ухваас түүндээ унах.|Нүх ухваас түүндээ унах.
MB2111-0001|арван нэгдүгээр бүлэг|арван нэгдүгээр бүлэг
MB2201-0001|нэгдүгээр бүлэг|нэгдүгээр бүлэг
MB2201-0002|Соломоны хэмээх дуу дууны дуун.|Соломоны хэмээх дуу дууны дуун.
MB2201-0003|Сүйт бүсгүй ба нөхдийн дуун|Сүйт бүсгүй ба нөхдийн дуун
MB2201-0004|Уруулаараа шимэнхэн намайгаа тэр үнсэг Учир нь хайр чинь дарснаас ч таатай.|Уруулаараа шимэнхэн намайгаа тэр үнсэг Учир нь хайр чинь дарснаас ч таатай.
MB2201-0005|Тос чинь анхи сэнхийн үнэртэй Нэр чинь цутгасан тос адил тул эмс охид чамд дурлана.|Тос чинь анхи сэнхийн үнэртэй Нэр чинь цутгасан тос адил тул эмс охид чамд дурлана.
MB2201-0006|Танд тэдний дурладаг нь зөв байнам.|Танд тэдний дурладаг нь зөв байнам.
MB2201-0007|Кедарын майхан, Соломоны хөшиг мэт Хар ч гэлээ би үзэсгэлэнтэй|Кедарын майхан, Соломоны хөшиг мэт Хар ч гэлээ би үзэсгэлэнтэй
MB2201-0008|Иерусалимын охид оо Бор зүснээс минь болж өөчилж ширтэх юун Нар л намайг өөлж ширтчихсэн юм.|Иерусалимын охид оо Бор зүснээс минь болж өөчилж ширтэх юун Нар л намайг өөлж ширтчихсэн юм.
MB2201-0009|Уурлаж хилэгнээд эхийн минь хөвгүүд|Уурлаж хилэгнээд эхийн минь хөвгүүд
MB2201-0010|Усан үзмийн талбайн арчлагч болгочихсон юм, намайг Амь хувийн талбайгаа арчлалгүй ийм болчихсон юм, би.|Усан үзмийн талбайн арчлагч болгочихсон юм, намайг Амь хувийн талбайгаа арчлалгүй ийм болчихсон юм, би.
MB2201-0011|Амин голын хайрт чи минь Альхан газар сүргээ хариулж Амруулж үд дээр хэвтүүлэхээ хэлээч.|Амин голын хайрт чи минь Альхан газар сүргээ хариулж Амруулж үд дээр хэвтүүлэхээ хэлээч.
MB2201-0012|Нөхдийн чинь сүргийн дэргэд би Нүүрэндээ гивлүүртэй эм адил байх хэрэг үү|Нөхдийн чинь сүргийн дэргэд би Нүүрэндээ гивлүүртэй эм адил байх хэрэг үү
MB2201-0013|Бүсгүйчүүл дундаас бүр ч сайхан чи Магад мэдэхгүй аваас малын чийрийг даган ирж Малчдын майхны ойролцоо ишигнүүдээ ээрч тогтоо.|Бүсгүйчүүл дундаас бүр ч сайхан чи Магад мэдэхгүй аваас малын чийрийг даган ирж Малчдын майхны ойролцоо ишигнүүдээ ээрч тогтоо.
MB2201-0014|Сүйт залуу, нөхөд ба сүйт бүсгүй|Сүйт залуу, нөхөд ба сүйт бүсгүй
MB2201-0015|Зөөлөн буйдан маань зүлэг ногоон Өргөө дээвэр маань хуш модон Адар тааз нь агар модон.|Зөөлөн буйдан маань зүлэг ногоон Өргөө дээвэр маань хуш модон Адар тааз нь агар модон.
MB2202-0001|хоердугаар бүлэг|хоердугаар бүлэг
MB2202-0002|Би Шароны нэгэн сарнай Бэл хөндийн сараана л юм даа. Махирсын дунд сараана цэцэг ямар билээ.|Би Шароны нэгэн сарнай Бэл хөндийн сараана л юм даа. Махирсын дунд сараана цэцэг ямар билээ.
MB2202-0003|Миний хайрт, эмс охидын дунд тийм ажээ.|Миний хайрт, эмс охидын дунд тийм ажээ.
MB2202-0004|Ой модон дунд алимын мод хэр билээ. Олон хөвгүүн дунд амраг чи минь тэр билээ|Ой модон дунд алимын мод хэр билээ. Олон хөвгүүн дунд амраг чи минь тэр билээ
MB2202-0005|Сүүдэр дор нь би суумаар таатай Жимс нь тагнайд минь жигтэйхэн амттай.|Сүүдэр дор нь би суумаар таатай Жимс нь тагнайд минь жигтэйхэн амттай.
MB2202-0006|Дарст цэнгэлийн өргөөнөө дагуулав тэр, намайгаа Дарцаг болсон хайраараа даруулав бас, намайгаа|Дарст цэнгэлийн өргөөнөө дагуулав тэр, намайгаа Дарцаг болсон хайраараа даруулав бас, намайгаа
MB2202-0007|Үзмээр намайг сэрээгээч, Алимаар намайгаа сэргээгээч. Үгүй бол би дурлалдаа амь тавьж мэдэх нь|Үзмээр намайг сэрээгээч, Алимаар намайгаа сэргээгээч. Үгүй бол би дурлалдаа амь тавьж мэдэх нь
MB2202-0008|Зүүн гараа тэр толгой дор минь ивээд л Зөв гар нь намайг тэврэнхэн илбээд л.|Зүүн гараа тэр толгой дор минь ивээд л Зөв гар нь намайг тэврэнхэн илбээд л.
MB2202-0009|Иерусалимын охид оо, Талын гөрөөс, марал бугаар андгайлъя.|Иерусалимын охид оо, Талын гөрөөс, марал бугаар андгайлъя.
MB2202-0010|Таашаал дурыг бэлэн болтол нь битгий өдөөж сэрээ.|Таашаал дурыг бэлэн болтол нь битгий өдөөж сэрээ.
MB2202-0011|Хаврын уран аялгуу Хайртын минь чимээ Хараач, тэр уулсын дээгүүр дэгдэж, Толгод тойрон сүлжсээр ирмүй.|Хаврын уран аялгуу Хайртын минь чимээ Хараач, тэр уулсын дээгүүр дэгдэж, Толгод тойрон сүлжсээр ирмүй.
MB2202-0012|Хайрт минь яг л Хангал буга, гөрөөс мэт амуй Хараач, хананы маань цаана тэр зогсоод, Цонхоор минь ширтэж Сараалжаар нь шагалзан баймуй.|Хайрт минь яг л Хангал буга, гөрөөс мэт амуй Хараач, хананы маань цаана тэр зогсоод, Цонхоор минь ширтэж Сараалжаар нь шагалзан баймуй.
MB2202-0013|Хайрт минь надад хандаж өгүүлрүүн|Хайрт минь надад хандаж өгүүлрүүн
MB2202-0014|Үзэмж зүс чинь жавхаалаг, өөрийн чинь дуу цовоолог тул Өнгө эгшгээ сонсгоод өөрийгөө нэг үзүүлээч.|Үзэмж зүс чинь жавхаалаг, өөрийн чинь дуу цовоолог тул Өнгө эгшгээ сонсгоод өөрийгөө нэг үзүүлээч.
MB2202-0015|Өдрийн амьсгааг сэргэтэл Үнэгэн харанхуйг үргэтэл Жалгат уулс дээрээ миний хайрт Залуу буга, гөрөөс адил эргээрэй.|Өдрийн амьсгааг сэргэтэл Үнэгэн харанхуйг үргэтэл Жалгат уулс дээрээ миний хайрт Залуу буга, гөрөөс адил эргээрэй.
MB2203-0001|гуравдугаар бүлэг Хайрын зүүд|гуравдугаар бүлэг Хайрын зүүд
MB2203-0002|Амин голоос хайртай түүнээ шөнөд би орондоо хайнам. Хайлаа гээд түүнийгээ харин би эс олном Хашхирч түүнийг дуудаад ч Хариуг тэр эс өгнөм.|Амин голоос хайртай түүнээ шөнөд би орондоо хайнам. Хайлаа гээд түүнийгээ харин би эс олном Хашхирч түүнийг дуудаад ч Хариуг тэр эс өгнөм.
MB2203-0003|Одоо би босож, орон хотоор явсу, Гудам, талбайг гулд хэдчин Голын хайртаа горилж бэдэрсү Хайлаа гээд би түүнийгээ харин эс олов.|Одоо би босож, орон хотоор явсу, Гудам, талбайг гулд хэдчин Голын хайртаа горилж бэдэрсү Хайлаа гээд би түүнийгээ харин эс олов.
MB2203-0004|Харуулынхан хот эргэж яваад харин намайг олов. Халуун голын хайртыг минь хараагүй биз|Харуулынхан хот эргэж яваад харин намайг олов. Халуун голын хайртыг минь хараагүй биз
MB2203-0005|Амжиж тэднээс салангуут Амин хайртаа би олов.|Амжиж тэднээс салангуут Амин хайртаа би олов.
MB2203-0006|Ээж минь намайг хэвлийдээ олж тээсэн Энэ өрөөнд ортлоо эс тавьж явуулав.|Ээж минь намайг хэвлийдээ олж тээсэн Энэ өрөөнд ортлоо эс тавьж явуулав.
MB2203-0007|Иерусалимын охид оо, Талын гөрөөс, марал бугаар андгайлъя. Таашаал дурыг, бэлэн болтол нь битгий өдөөж сэрээ.|Иерусалимын охид оо, Талын гөрөөс, марал бугаар андгайлъя. Таашаал дурыг, бэлэн болтол нь битгий өдөөж сэрээ.
MB2203-0008|Сүйт залуугийнхан айсуй|Сүйт залуугийнхан айсуй
MB2203-0009|Тулаанд мэргэшсэн тэд бүгдээр илд агсжээ.|Тулаанд мэргэшсэн тэд бүгдээр илд агсжээ.
MB2203-0010|Ташаандаа бүгд илдтэй, шөнийн аймшгаас хамгаалжээ.|Ташаандаа бүгд илдтэй, шөнийн аймшгаас хамгаалжээ.
MB2204-0001|Хайрт минь чи цэцэрлэгтээ ирээрэй Хамгийн шилдэг жимсийг нь идээрэй.|Хайрт минь чи цэцэрлэгтээ ирээрэй Хамгийн шилдэг жимсийг нь идээрэй.
MB2205-0001|тавдугаар бүлэг|тавдугаар бүлэг
MB2205-0002|Амрагтаа нээж өгөхөөр өндийв Алга гар минь миррээр дуслав.|Амрагтаа нээж өгөхөөр өндийв Алга гар минь миррээр дуслав.
MB2205-0003|Миний хуруунууд түгжээний бариулыг Миррэн шингэнээр норгон байв.|Миний хуруунууд түгжээний бариулыг Миррэн шингэнээр норгон байв.
MB2207-0001|Тэргүүн юу чинь чиний дээр титэмлэх Кармел уул Долгионтох туг үс чинь нил туяан лугаа|Тэргүүн юу чинь чиний дээр титэмлэх Кармел уул Долгионтох туг үс чинь нил туяан лугаа
MB2208-0001|наймдугаар бүлэг|наймдугаар бүлэг
MB2301-0001|ИСАИА|ИСАИА
MB2301-0002|нэгдүгээр бүлэг|нэгдүгээр бүлэг
MB2301-0003|Иудагийн хаад болох Уззиа, Иотам, Ахаз, Хезекиа нарын өдрүүдэд, Иуда болон Иерусалимын тухай Амозын хүү Исаиагийн үзсэн үзэгдэл.|Иудагийн хаад болох Уззиа, Иотам, Ахаз, Хезекиа нарын өдрүүдэд, Иуда болон Иерусалимын тухай Амозын хүү Исаиагийн үзсэн үзэгдэл.
MB2302-0001|хоердугаар бүлэг|хоердугаар бүлэг
MB2319-0001|арван есдүгээр бүлэгЕгипетийн тухай зөн Египетийн тухай зөн.|арван есдүгээр бүлэгЕгипетийн тухай зөн Египетийн тухай зөн.
MB2330-0001|Израилийн Ариун Нэгэн, Эзэн БУРХАН айлдахдаа|Израилийн Ариун Нэгэн, Эзэн БУРХАН айлдахдаа
MB2330-0002|Бурханы амлалт|Бурханы амлалт
MB2330-0003|Та нар баруун тийшээ эргэсэн ч, зүүн тийшээ эргэсэн ч, араас чинь дуугарах Энэ бол зам. Үүгээр алхагтун гэх үгийг чих чинь сонсоно.|Та нар баруун тийшээ эргэсэн ч, зүүн тийшээ эргэсэн ч, араас чинь дуугарах Энэ бол зам. Үүгээр алхагтун гэх үгийг чих чинь сонсоно.
MB2330-0004|Газрын ургац буюу хоол хүнс элбэг дэлбэг болно. Тэр өдөр мал сүрэг чинь уудам бэлчээрт идээшилнэ.|Газрын ургац буюу хоол хүнс элбэг дэлбэг болно. Тэр өдөр мал сүрэг чинь уудам бэлчээрт идээшилнэ.
MB2330-0005|Мөн газарт ажиллуулдаг шар, илжигнүүд утгуур ба шигшигч савраар шигшсэн давсалсан тэжээл иднэ.|Мөн газарт ажиллуулдаг шар, илжигнүүд утгуур ба шигшигч савраар шигшсэн давсалсан тэжээл иднэ.
MB2330-0006|Ассирийн эсрэг шүүлт|Ассирийн эсрэг шүүлт
MB2330-0007|Үзэгтүн, ЭЗЭНий нэр алс холоос ирж байна. Уур нь шатаж, утаа нь өтгөрч, Уруул нь зэвүүцлээр дүүрч, Хэл нь түймэрдэгч галтай адил байна.|Үзэгтүн, ЭЗЭНий нэр алс холоос ирж байна. Уур нь шатаж, утаа нь өтгөрч, Уруул нь зэвүүцлээр дүүрч, Хэл нь түймэрдэгч галтай адил байна.
MB2330-0008|Найр наадам хийж буй шөнийнх шиг чи дуу хууртай байх болно. ЭЗЭНий уул, Израилийн хад уруу лимбийн аялгуунд алхах шиг зүрх сэтгэл чинь баясна.|Найр наадам хийж буй шөнийнх шиг чи дуу хууртай байх болно. ЭЗЭНий уул, Израилийн хад уруу лимбийн аялгуунд алхах шиг зүрх сэтгэл чинь баясна.
MB2330-0009|Дайнд Тэр зэвсгээ далайн, тэдэнтэй байлдана. Учир нь шатаах газар эртнээс зэхэгджээ. Үнэндээ энэ нь хааны төлөө бэлтгэгджээ.|Дайнд Тэр зэвсгээ далайн, тэдэнтэй байлдана. Учир нь шатаах газар эртнээс зэхэгджээ. Үнэндээ энэ нь хааны төлөө бэлтгэгджээ.
MB2330-0010|Тэр үүнийг асар том, гүнзгий хийжээ. Галын нүх нь түлээгээр дүүрэн байв. ЭЗЭНий амьсгал нь хүхрийн урсгал мэт түүнийг ноцооно.|Тэр үүнийг асар том, гүнзгий хийжээ. Галын нүх нь түлээгээр дүүрэн байв. ЭЗЭНий амьсгал нь хүхрийн урсгал мэт түүнийг ноцооно.
MB2331-0001|гучин нэгдүгээр бүлэг|гучин нэгдүгээр бүлэг
MB2331-0002|Египеттэй сүлбэлдээд нэмэргүй|Египеттэй сүлбэлдээд нэмэргүй
MB2331-0003|Тиймээс ЭЗЭН мутраа сунгахад, Тусалдаг нь бүдэрч, Туслуулагчид нь унаж, Бүгдээрээ хамт үхнэ.|Тиймээс ЭЗЭН мутраа сунгахад, Тусалдаг нь бүдэрч, Туслуулагчид нь унаж, Бүгдээрээ хамт үхнэ.
MB2331-0004|Учир нь ЭЗЭН надад|Учир нь ЭЗЭН надад
MB2334-0001|гучин дөрөвдүгээр бүлэг Үндэстнүүдийг шүүх нь|гучин дөрөвдүгээр бүлэг Үндэстнүүдийг шүүх нь
MB2334-0002|Тэднийг Тэр алуурчинд өгсөн болой.|Тэднийг Тэр алуурчинд өгсөн болой.
MB2334-0003|Алагдагсдыг нь гаргаж хаяхад Хүүр нь өмхийрч, Цус нь ууланд нэвчив.|Алагдагсдыг нь гаргаж хаяхад Хүүр нь өмхийрч, Цус нь ууланд нэвчив.
MB2334-0004|Тэнгэрийн бүх эрхэс устаж, Тэнгэрс ч хуйлмал ном мэт хуйлагдах болно. Бүх эрхэс нь усан үзмийн ороонгын навч шиг,|Тэнгэрийн бүх эрхэс устаж, Тэнгэрс ч хуйлмал ном мэт хуйлагдах болно. Бүх эрхэс нь усан үзмийн ороонгын навч шиг,
MB2334-0005|Едомын урсгалууд нь давирхай болж, Хөрс нь шатаж буй хүхэр болон хувирах бөгөөд Газар нь шатаж буй давирхай болно.|Едомын урсгалууд нь давирхай болж, Хөрс нь шатаж буй хүхэр болон хувирах бөгөөд Газар нь шатаж буй давирхай болно.
MB2334-0006|Тэр нь өдөр ч, шөнө ч үл унтран, Утаа нь мөнхөд суунаглана. Энэ нь үеийн үед эзгүйрч Үүрд мөнхөд түүгээр хэн ч өнгөрөхгүй.|Тэр нь өдөр ч, шөнө ч үл унтран, Утаа нь мөнхөд суунаглана. Энэ нь үеийн үед эзгүйрч Үүрд мөнхөд түүгээр хэн ч өнгөрөхгүй.
MB2334-0007|Харин тэнд бэгбаатар, зараа нутаглан Ууль, хэрээ үүрлэнэ.|Харин тэнд бэгбаатар, зараа нутаглан Ууль, хэрээ үүрлэнэ.
MB2334-0008|Бэхлэгдсэн цамхгууд ба хотуудынх нь дотор Сундуу бут, өргөст халгай ургаж, Цөөвөр чонын орогнох газар, Тэмээн хяруулын нутаг болно.|Бэхлэгдсэн цамхгууд ба хотуудынх нь дотор Сундуу бут, өргөст халгай ургаж, Цөөвөр чонын орогнох газар, Тэмээн хяруулын нутаг болно.
MB2334-0009|ЭЗЭНий номоос олоод уншигтун Тэдгээрийн нэг нь ч алга болохгүй, Нэг нь ч ижлээ алдахгүй. Учир нь Түүний ам айлдаж, Сүнс нь тэднийг цуглуулсан юм.|ЭЗЭНий номоос олоод уншигтун Тэдгээрийн нэг нь ч алга болохгүй, Нэг нь ч ижлээ алдахгүй. Учир нь Түүний ам айлдаж, Сүнс нь тэднийг цуглуулсан юм.
MB2334-0010|Тэр тэдний төлөө шавга хаясан. Мутар нь үүнийг тэдэнд Хэмжээгээр нь хувааж өгсөн. Тэд энэ газрыг мөнхөд эзэмшиж, Үеийн үед энд орших болно.|Тэр тэдний төлөө шавга хаясан. Мутар нь үүнийг тэдэнд Хэмжээгээр нь хувааж өгсөн. Тэд энэ газрыг мөнхөд эзэмшиж, Үеийн үед энд орших болно.
MB2335-0001|гучин тавдугаар бүлэг Сионд ирэгсэд Цөл хийгээд хагсмал газар баярлан Эзгүй тал ч баясан замар цэцэг мэт дэлгэрнэ.|гучин тавдугаар бүлэг Сионд ирэгсэд Цөл хийгээд хагсмал газар баярлан Эзгүй тал ч баясан замар цэцэг мэт дэлгэрнэ.
MB2335-0002|Цөөвөр чонын үүр, хоноглох газруудад Өвс ургамал хулс, зэгс ургана.|Цөөвөр чонын үүр, хоноглох газруудад Өвс ургамал хулс, зэгс ургана.
MB2335-0003|Тэнд арслан байхгүй, догшин араатан ч гарч ирэхгүй.|Тэнд арслан байхгүй, догшин араатан ч гарч ирэхгүй.
MB2336-0001|гучин зургаадугаар бүлэг|гучин зургаадугаар бүлэг
MB2336-0002|Иерусалимыг Сеннахериб заналхийлсэн нь|Иерусалимыг Сеннахериб заналхийлсэн нь
MB2336-0003|Хезекиа хааны арван дөрөвдүгээр онд Ассирийн хаан Сеннахериб, Иудагийн бүх бэхлэгдсэн хотыг довтлон ирж эзлэн авав.|Хезекиа хааны арван дөрөвдүгээр онд Ассирийн хаан Сеннахериб, Иудагийн бүх бэхлэгдсэн хотыг довтлон ирж эзлэн авав.
MB2336-0004|Тэгэхэд Хилкиагийн хүү өргөөний даамал Елиаким, гүүш Шебна, Асафын хүү хэрэг хөтлөгч Иоа нар түүн дээр гарч очив.|Тэгэхэд Хилкиагийн хүү өргөөний даамал Елиаким, гүүш Шебна, Асафын хүү хэрэг хөтлөгч Иоа нар түүн дээр гарч очив.
MB2336-0005|Рабшаке тэдэнд|Рабшаке тэдэнд
MB2336-0006|Хезекиад ингэж хэл.|Хезекиад ингэж хэл.
MB2336-0007|Хүн ийм таягийг тулвал алгыг нь тэр шааж, цоо хатгана.|Хүн ийм таягийг тулвал алгыг нь тэр шааж, цоо хатгана.
MB2336-0008|Египетийн хаан Фараон өөрт нь түшиглэгч бүгдийг ингэдэг юм. Хэрэв та нар надад Бид Бурхан ЭЗЭНдээ найддаг гэж хэлэх юм бол, тэр чинь Хезекиагийн|Египетийн хаан Фараон өөрт нь түшиглэгч бүгдийг ингэдэг юм. Хэрэв та нар надад Бид Бурхан ЭЗЭНдээ найддаг гэж хэлэх юм бол, тэр чинь Хезекиагийн
MB2336-0009|Та нар энэ тахилын ширээний өмнө мөргөгтүн гэж Иуда, Иерусалимд хэлээд, зайлуулж байсан өнөөх мөргөлийн өндөрлөгүүд болон тахилын ширээнүүдийн Эзэн юм биш үү|Та нар энэ тахилын ширээний өмнө мөргөгтүн гэж Иуда, Иерусалимд хэлээд, зайлуулж байсан өнөөх мөргөлийн өндөрлөгүүд болон тахилын ширээнүүдийн Эзэн юм биш үү
MB2336-0010|Тиймээс одоо ирж миний эзэн Ассирийн хаантай мөрий тавь Хэрэв чамд унах хүн байвал би чамд хоёр мянган агт өгье.|Тиймээс одоо ирж миний эзэн Ассирийн хаантай мөрий тавь Хэрэв чамд унах хүн байвал би чамд хоёр мянган агт өгье.
MB2336-0011|Чи тэрэг ба морьт цэргийн талаар Египетэд найдаж байгаа бол миний эзний боолуудын дундаас хамгийн дорд захирагчийг ч няцааж яаж чадах вэ дээ|Чи тэрэг ба морьт цэргийн талаар Египетэд найдаж байгаа бол миний эзний боолуудын дундаас хамгийн дорд захирагчийг ч няцааж яаж чадах вэ дээ
MB2336-0012|Тэгээд Рабшаке босож зогсоод иудей хэлээр, чанга дуугаар хашхиран Агуу хаан болох Ассирийн хааны үгсийг сонсогтун Хаан ийн хэлж байна.|Тэгээд Рабшаке босож зогсоод иудей хэлээр, чанга дуугаар хашхиран Агуу хаан болох Ассирийн хааны үгсийг сонсогтун Хаан ийн хэлж байна.
MB2336-0013|Надтай энхийн гэрээ байгуулж, над уруу гарч ирэгтүн.|Надтай энхийн гэрээ байгуулж, над уруу гарч ирэгтүн.
MB2336-0014|Тийм байтал ЭЗЭН гараас минь Иерусалимыг аварна гэж үү гэв.|Тийм байтал ЭЗЭН гараас минь Иерусалимыг аварна гэж үү гэв.
MB2336-0015|Гэвч тэд чимээгүй байж, түүнд нэг ч үг хариулсангүй. Учир нь хаан Түүнд бүү хариулагтун гэж тушаасан байлаа.|Гэвч тэд чимээгүй байж, түүнд нэг ч үг хариулсангүй. Учир нь хаан Түүнд бүү хариулагтун гэж тушаасан байлаа.
MB2342-0001|дөчинхоердугаар бүлэг Үндэстнүүдийн Үйлчлэгч бас Гэрэл Миний дэмнэдэг Зарц, Миний сонгосон, таалдаг Нэгэнийг минь хар.|дөчинхоердугаар бүлэг Үндэстнүүдийн Үйлчлэгч бас Гэрэл Миний дэмнэдэг Зарц, Миний сонгосон, таалдаг Нэгэнийг минь хар.
MB2349-0001|Хүчтэнээс олзыг нь авч, Харгислагчийн хоригдлуудыг аварч чадах уу Харин ЭЗЭН ингэж айлдаж байна.|Хүчтэнээс олзыг нь авч, Харгислагчийн хоригдлуудыг аварч чадах уу Харин ЭЗЭН ингэж айлдаж байна.
MB2349-0002|Хүчтэнээс хоригдлуудыг нь булаан авч, Харгислагчаас олзыг нь аварна.|Хүчтэнээс хоригдлуудыг нь булаан авч, Харгислагчаас олзыг нь аварна.
MB2356-0001|тавин зургаадугаар бүлэг Дуулгавартай бүхэнд хамаарах гэрээ ЭЗЭН ингэж айлдаж байна.|тавин зургаадугаар бүлэг Дуулгавартай бүхэнд хамаарах гэрээ ЭЗЭН ингэж айлдаж байна.
MB2357-0001|тавин долоодугаар бүлэг Шүтээн дагасан Израилийн доройтол Зөвт хүн мөхөх бөгөөд Үүнийг хэн ч зүрхэндээ авдаггүй.|тавин долоодугаар бүлэг Шүтээн дагасан Израилийн доройтол Зөвт хүн мөхөх бөгөөд Үүнийг хэн ч зүрхэндээ авдаггүй.
MB2359-0001|тавин есдүгээр бүлэг Дарлал ба шударга бус нь шийтгэгдэнэ Үзэгтүн|тавин есдүгээр бүлэг Дарлал ба шударга бус нь шийтгэгдэнэ Үзэгтүн
MB2360-0001|Үзэгтүн|Үзэгтүн
MB2360-0002|газрыг харанхуй, Хүмүүсийг гүн харанхуй бүрхэнэ.|газрыг харанхуй, Хүмүүсийг гүн харанхуй бүрхэнэ.
MB2360-0003|Хамгийн дорой нь хүчирхэг үндэстэн болно. ЭЗЭН Би цагт нь яаравчлуулах болно.|Хамгийн дорой нь хүчирхэг үндэстэн болно. ЭЗЭН Би цагт нь яаравчлуулах болно.
MB2365-0001|Учир нь урьдын зовлон шаналангууд мартагдаж, Нүднээс минь нууцлагджээ. Шинэ бүтээлийн алдар|Учир нь урьдын зовлон шаналангууд мартагдаж, Нүднээс минь нууцлагджээ. Шинэ бүтээлийн алдар
MB2401-0001|ИЕРЕМИА нэгдүгээр бүлэг Бениамин нутгийн, Анатот дахь тахилч нарын нэг Хилкиагийн хүү Иеремиагийн үгс.|ИЕРЕМИА нэгдүгээр бүлэг Бениамин нутгийн, Анатот дахь тахилч нарын нэг Хилкиагийн хүү Иеремиагийн үгс.
MB2401-0002|Намайг умартаж, бусад бурхдад тахил өргөн, гарынхаа бүтээлд мөргөсөн тэдний бүх бузар булайгаас болж Би шүүлтээ тэдний дээр тунхаглах болно.|Намайг умартаж, бусад бурхдад тахил өргөн, гарынхаа бүтээлд мөргөсөн тэдний бүх бузар булайгаас болж Би шүүлтээ тэдний дээр тунхаглах болно.
MB2401-0003|Одоо бүсээ бүсэлж, босон Миний чамд тушаах бүхнийг тэдэнд хэлэгтүн. Тэднээс бүү ай, эс тэгвээс Би чамайг тэдний өмнө айлгах болно.|Одоо бүсээ бүсэлж, босон Миний чамд тушаах бүхнийг тэдэнд хэлэгтүн. Тэднээс бүү ай, эс тэгвээс Би чамайг тэдний өмнө айлгах болно.
MB2402-0001|хоёрдугаар бүлэг Израилийн гэмшлийг Бурхан хүсэмжлэв|хоёрдугаар бүлэг Израилийн гэмшлийг Бурхан хүсэмжлэв
MB2402-0002|Мэдэгтүн, харагтун,|Мэдэгтүн, харагтун,
MB2404-0001|дөрөвдүгээр бүлэг|дөрөвдүгээр бүлэг
MB2404-0002|Сэтгэл минь, сэтгэл минь Би зовж байна. Зүрх минь, зүрх минь миний дотор цохилж байна.|Сэтгэл минь, сэтгэл минь Би зовж байна. Зүрх минь, зүрх минь миний дотор цохилж байна.
MB2404-0003|Би чимээгүй байж чадахгүй. Учир нь сэтгэл минь чи, Бүрээн дуу, дайны түгшүүрийг сонссон билээ. Гай гамшгийн дээрээс гай гамшиг тунхаглагдана.|Би чимээгүй байж чадахгүй. Учир нь сэтгэл минь чи, Бүрээн дуу, дайны түгшүүрийг сонссон билээ. Гай гамшгийн дээрээс гай гамшиг тунхаглагдана.
MB2405-0001|тавдугаар бүлэг|тавдугаар бүлэг
MB2405-0002|Ард олны үлэмж завхрал|Ард олны үлэмж завхрал
MB2407-0001|долоодугаар бүлэг|долоодугаар бүлэг
MB2407-0002|ЭЗЭНий шийтгэлийг Иеремиа тунхаглав|ЭЗЭНий шийтгэлийг Иеремиа тунхаглав
MB2407-0003|Энэ хүмүүсийн хүүр нь тэнгэрийн шувууд ба газрын араатан амьтдын идэш болно. Тэднийг хэн ч үргээж цочоохгүй.|Энэ хүмүүсийн хүүр нь тэнгэрийн шувууд ба газрын араатан амьтдын идэш болно. Тэднийг хэн ч үргээж цочоохгүй.
MB2408-0001|наймдугаар бүлэг|наймдугаар бүлэг
MB2408-0002|Үндэстэн даяарх гөжүүдлэл|Үндэстэн даяарх гөжүүдлэл
MB2411-0001|арваннэгдүгээр бүлэг|арваннэгдүгээр бүлэг
